3,1,0.397470833181724
4,1,0.403148847704658
1,1,0.425821250863055
6,1,0.40252666787881
2,1,0.405304726298569
5,1,0.405900490801888
7,1,0.0843170073556909
3,2,0.526005267386433
4,2,-0.116706189387906
1,2,0.491967735289669
6,2,-0.0462797928665331
2,2,-0.360736539455533
5,2,-0.428172906565231
7,2,-0.389950206333498
3,3,0.156008444308225
4,3,-0.093280398917676
1,3,0.206654670372305
6,3,-0.0659640740936329
2,3,-0.187932583874337
5,3,-0.214089164359936
7,3,0.91583289646497
