14837,3.11304202097693e-15
29928,0.0851229396921723
49782,1.0966788306589e-19
65145,6.4918278956497e-08
30806,0.000696864257887741
4029,1.17840873459938e-14
53816,2.06060562794493e-20
26799,0.000897857358096742
28373,0.96176151014197
22391,0.360332024026485
18160,0.18876627823002
6755,6.4918278956497e-08
16321,6.4918278956497e-08
27858,0.759101540165903
65170,6.4918278956497e-08
29510,1.22625356458218e-20
42781,8.31866108618596e-21
55533,9.51834657130657e-14
7942,1.30366622105025e-19
28397,0.000663400251893366
21543,0.000647691138174022
29647,4.01427075699721e-06
30800,6.4918278956497e-08
29696,0.0418220421451156
29908,0.0632326610093669
63140,5.77629324803017e-16
17597,0.000647691138174022
26838,0.00104140506246132
19048,0.000201001807983799
25870,0.998477742462011
4909,8.69286617063165e-21
29398,0.0398808504569024
30487,2.20869236398477e-10
29499,0.1062884172825
29871,0.0565380980732252
31999,0.000647691138174022
20730,0.000647691831814073
22305,0.923183682603059
29612,0.0610324925568799
27190,0.914318868794414
541,6.4918278956497e-08
45587,0.399626761396126
15832,9.85213015836369e-14
22611,3.47836782863862e-09
50249,8.70308590932422e-18
56455,3.4768327875881e-14
20756,0.000647708766016336
15899,9.67272636643143e-16
9653,3.13632013508519e-16
29776,0.0697195822764978
43374,1.04394895925608e-05
7938,1.37283750563878e-14
29514,0.0013263123982112
18245,0.399417207277593
23022,0.000647691138174022
29503,1.01388775600021e-05
4035,3.5706439999305e-14
59364,4.26251557660428e-15
24479,0.958841676566185
53814,5.24909671722448e-13
17622,0.000857245256706819
24467,0.000897857358096742
15250,5.1067266157687e-16
21001,2.4732819289098e-10
29557,0.0325293465603836
26070,0.000647691138174022
655,1.27765574232605e-15
63144,7.05310999064449e-15
31474,0.000696864257887741
6163,1.84592112737483e-14
29653,1.78618050282543e-05
29422,0.0597248199012718
23408,0.00104140506246132
26622,0.000848684238383022
22281,0.000647691138174022
25043,0.602092886367379
30771,0.741895877741242
28119,0.343126361601824
29875,0.0743567283160394
17532,0.000897857358096742
27070,0.000647691138174022
29577,0.03288546122252
24368,0.18876627823002
31582,0.000647691138174022
15829,4.38776279653805e-17
31417,0.000696864257887741
23438,0.000897857358096742
26808,0.000897857358096742
17568,0.000647691138174022
50310,1.41039490464337e-20
20800,4.07255698825718e-13
29620,0.0527447997523554
58018,1.06074170601861e-16
53937,2.28991359790436e-14
25031,0.913461623537707
26997,7.34521676336347e-08
21883,0.000647691138174022
22462,0.913461623537707
25973,0.000848684238383022
28869,0.000897857358096742
28120,0.000576192241510352
19250,0.000647691138174022
29788,2.5146146748638e-06
20519,0.913461623537707
18589,3.47836782863862e-09
30112,0.913461623537707
27172,0.00110741147662954
29810,3.13278103854618e-19
63141,1.94393905315307e-16
26694,0.000848684238383022
7934,5.2094832692125e-13
53813,2.04790831250327e-13
27273,0.000647766434163273
26758,0.000897857358096742
55979,3.34774247297423e-16
40826,3.47445455563212e-15
547,6.4918278956497e-08
23508,0.00105823835691582
30092,0.399417207277593
29943,0.0362629533277745
45629,0.188118587091846
17497,0.00104140506246132
29723,0.000443442140818876
40834,1.30962691413876e-19
9662,3.55962526052447e-14
29588,0.0605510708851916
25957,0.913461623537707
29443,0.0604976645237091
27501,0.913461623537707
26776,0.189016444449942
23490,0.00110748677261879
28193,0.962409201280144
40825,1.37673711642558e-14
18987,0.000647691138174022
23076,0.000647691138174022
27678,0.00105823835691582
23470,0.00110741147662954
29735,0.00023932368859118
15828,2.12890009754508e-13
6298,4.89668478455953e-16
64454,6.4918278956497e-08
18954,0.96176151014197
29465,0.0528159331089114
29764,0.0334272247485548
26641,0.913461623537707
29607,0.0778014472415129
32610,0.000897857358096742
17604,0.000897857358096742
53820,1.86829516280251e-15
14174,2.26514410183361e-21
27251,0.000848684238383022
27926,0.000647691138174022
20989,3.70617583862105e-10
29562,8.27623619026134e-05
24678,0.000647691138174022
19221,0.000647691138174022
3273,1.60035155450388e-13
9513,1.06653347028277e-14
26781,0.00110741147662954
54907,2.77642941115271e-14
56140,5.53475948450993e-15
20453,0.000647691138174022
58036,4.36875126210018e-15
18279,0.913461623537707
19252,0.000647691138174022
19208,0.914109314675881
18848,0.000647691138174022
29532,2.91010419580123e-05
22667,0.188319580192054
19165,0.000647691138174022
26654,0.000897857358096742
20849,7.19267629354089e-13
17094,0.000647691138174022
39382,1.04394895925608e-05
3201,1.78181266021268e-14
30696,0.188118587091846
32416,0.000647691138174022
35882,1.04394895925608e-05
30483,1.88709348806746e-17
36104,1.04394895925608e-05
14841,1.3313005559508e-15
15898,2.76455029493174e-16
29829,0.0869670497203339
60533,4.94760029885213e-21
29438,0.0403915945974194
12939,1.24978160370834e-15
22343,0.000647691138174022
28048,0.000647691138174022
23035,0.000647691138174022
26328,0.000897857358096742
653,2.60804872864493e-19
42165,3.11302931569391e-15
21534,0.000647691138174022
21570,0.000647691138174022
25856,0.000897857358096742
9591,7.13960585156588e-10
31537,0.000647691138174022
29796,0.0710375117763233
17547,0.96176151014197
22115,0.759950224404287
23056,0.000696864257887741
8204,1.61076516648994e-14
29527,0.0224572549480006
3339,1.46529967119061e-18
27372,0.000848684238383022
29740,9.19443370559363e-11
29828,0.0702708188426181
58040,5.80492644377552e-16
31437,0.000647691138174022
24653,0.000696864257887741
26924,0.000897857358096742
17555,0.000897857358096742
19041,0.00105823835691582
15735,1.9642164481572e-20
61316,1.44894298465659e-15
42787,7.43948045303281e-18
22294,1.04221756847951e-05
16117,1.09590916020639e-13
29688,0.000269172787996176
2207,1.11431575676744e-15
49965,6.62140235390061e-15
23412,0.000897857358096742
184,6.4918278956497e-08
31430,0.000848684238383022
49973,9.47788011211343e-15
26438,0.000897857358096742
8189,6.71727603320379e-21
17471,0.000897857358096742
29726,0.0617910331682425
38158,6.4918278956497e-08
9105,8.24515702336309e-15
